condition,cond_short,rating,feature,group,rho,p_raw,p_fdr,n
Low Stress - Low Cog,LS–LW,stress,eeg_c_lalpha_mean_full_change_precond_Z,EEG_Central,0.022658000764427068,0.8896276584526781,0.9930805533116476,40
Low Stress - Low Cog,LS–LW,workload,eeg_c_lalpha_mean_full_change_precond_Z,EEG_Central,-0.18476269201485548,0.2537254262160718,0.45670576718892925,40
High Stress - High Cog,HS–HW,stress,eeg_c_lbeta_mean_full_change_precond_Z,EEG_Central,0.33239949123648505,0.036116267948223695,0.12422532928349116,40
High Stress - High Cog,HS–HW,workload,eeg_c_lbeta_mean_full_change_precond_Z,EEG_Central,0.29972728054573194,0.060246210785960666,0.1084431794147292,40
High Stress - Low Cog,HS–LW,stress,eeg_c_lbeta_mean_full_change_precond_Z,EEG_Central,0.1606395505884681,0.32860975846350515,0.7164913095115648,39
High Stress - Low Cog,HS–LW,workload,eeg_c_lbeta_mean_full_change_precond_Z,EEG_Central,0.16687795663318214,0.30992090131244465,0.9919909436611168,39
Low Stress - High Cog,LS–HW,stress,eeg_c_lbeta_mean_full_change_precond_Z,EEG_Central,0.009353982653494521,0.9543181593978864,0.9543181593978864,40
Low Stress - High Cog,LS–HW,workload,eeg_c_lbeta_mean_full_change_precond_Z,EEG_Central,-0.13661829421462432,0.400570582269262,0.5150193200604798,40
Low Stress - Low Cog,LS–LW,stress,eeg_c_lbeta_mean_full_change_precond_Z,EEG_Central,-0.02058101736102125,0.8996911934868373,0.9930805533116476,40
Low Stress - Low Cog,LS–LW,workload,eeg_c_lbeta_mean_full_change_precond_Z,EEG_Central,-0.11602486903100058,0.47587662895118676,0.5717039523198489,40
High Stress - High Cog,HS–HW,stress,eeg_c_sampent_full_change_precond_Z,EEG_Central,-0.06509844861107365,0.689829142839342,0.773678386342203,40
High Stress - High Cog,HS–HW,workload,eeg_c_sampent_full_change_precond_Z,EEG_Central,-0.06549813371351612,0.688020762955625,0.7740233583250781,40
High Stress - Low Cog,HS–LW,stress,eeg_c_sampent_full_change_precond_Z,EEG_Central,-0.04677235484394049,0.7773726276557441,0.8988472613899687,39
High Stress - Low Cog,HS–LW,workload,eeg_c_sampent_full_change_precond_Z,EEG_Central,-0.001641086236097673,0.9920889990159902,0.9920889990159902,39
Low Stress - High Cog,LS–HW,stress,eeg_c_sampent_full_change_precond_Z,EEG_Central,0.07388701449527996,0.6504734361817783,0.9543181593978864,40
Low Stress - High Cog,LS–HW,workload,eeg_c_sampent_full_change_precond_Z,EEG_Central,-0.09021782314032965,0.5798352782993834,0.6199719943018219,40
Low Stress - Low Cog,LS–LW,stress,eeg_c_sampent_full_change_precond_Z,EEG_Central,0.43116287287974336,0.0054757358324337814,0.049281622491904035,40
Low Stress - Low Cog,LS–LW,workload,eeg_c_sampent_full_change_precond_Z,EEG_Central,0.16626735545609286,0.3051833726247834,0.45777505893717507,40
High Stress - High Cog,HS–HW,stress,eeg_c_specent_full_change_precond_Z,EEG_Central,0.046931439696355416,0.773678386342203,0.773678386342203,40
High Stress - High Cog,HS–HW,workload,eeg_c_specent_full_change_precond_Z,EEG_Central,-0.02023599056522065,0.9013644830347811,0.9013644830347811,40
High Stress - Low Cog,HS–LW,stress,eeg_c_specent_full_change_precond_Z,EEG_Central,0.13919371103120284,0.3980507275064249,0.7164913095115648,39
High Stress - Low Cog,HS–LW,workload,eeg_c_specent_full_change_precond_Z,EEG_Central,0.07323347328585866,0.6577232078006006,0.9919909436611168,39
Low Stress - High Cog,LS–HW,stress,eeg_c_specent_full_change_precond_Z,EEG_Central,0.03410896704961134,0.8344918615346992,0.9543181593978864,40
Low Stress - High Cog,LS–HW,workload,eeg_c_specent_full_change_precond_Z,EEG_Central,-0.08084205785109073,0.6199719943018219,0.6199719943018219,40
Low Stress - Low Cog,LS–LW,stress,eeg_c_specent_full_change_precond_Z,EEG_Central,0.0219027340722795,0.8932852345334312,0.9930805533116476,40
Low Stress - Low Cog,LS–LW,workload,eeg_c_specent_full_change_precond_Z,EEG_Central,0.288298442029372,0.07122161165477453,0.45670576718892925,40
High Stress - High Cog,HS–HW,stress,eeg_c_theta_mean_full_change_precond_Z,EEG_Central,0.26086689363478205,0.10398356084200441,0.18717040951560796,40
High Stress - High Cog,HS–HW,workload,eeg_c_theta_mean_full_change_precond_Z,EEG_Central,0.38712329776943855,0.013593996425023257,0.03058649195630233,40
High Stress - Low Cog,HS–LW,stress,eeg_c_theta_mean_full_change_precond_Z,EEG_Central,0.021037347375222143,0.8988472613899687,0.8988472613899687,39
High Stress - Low Cog,HS–LW,workload,eeg_c_theta_mean_full_change_precond_Z,EEG_Central,0.17231405479025566,0.2941960494030285,0.9919909436611168,39
Low Stress - High Cog,LS–HW,stress,eeg_c_theta_mean_full_change_precond_Z,EEG_Central,-0.10969670566370848,0.500425126982829,0.9543181593978864,40
Low Stress - High Cog,LS–HW,workload,eeg_c_theta_mean_full_change_precond_Z,EEG_Central,-0.22310494545413442,0.16641677045240552,0.30734230806047874,40
Low Stress - Low Cog,LS–LW,stress,eeg_c_theta_mean_full_change_precond_Z,EEG_Central,-0.14633292160359146,0.36758463958020804,0.9930805533116476,40
Low Stress - Low Cog,LS–LW,workload,eeg_c_theta_mean_full_change_precond_Z,EEG_Central,-0.2148891165126338,0.18299183697102775,0.45670576718892925,40
High Stress - High Cog,HS–HW,stress,eeg_ab_ratio_full_change_precond_Z,NA,0.3559598309227603,0.024177018076802868,0.024177018076802868,40
High Stress - High Cog,HS–HW,workload,eeg_ab_ratio_full_change_precond_Z,NA,0.29190660786352113,0.06759885993731041,0.06759885993731041,40
High Stress - Low Cog,HS–LW,stress,eeg_ab_ratio_full_change_precond_Z,NA,-0.2017951379293153,0.2179753152640958,0.2179753152640958,39
High Stress - Low Cog,HS–LW,workload,eeg_ab_ratio_full_change_precond_Z,NA,-0.054053277901467106,0.7438048601435241,0.7438048601435241,39
Low Stress - High Cog,LS–HW,stress,eeg_ab_ratio_full_change_precond_Z,NA,-0.16071842922822405,0.32183218406749403,0.32183218406749403,40
Low Stress - High Cog,LS–HW,workload,eeg_ab_ratio_full_change_precond_Z,NA,-0.13020833223116507,0.4232392389100583,0.4232392389100583,40
Low Stress - Low Cog,LS–LW,stress,eeg_ab_ratio_full_change_precond_Z,NA,-0.1874005479891155,0.2468903262273026,0.2468903262273026,40
Low Stress - Low Cog,LS–LW,workload,eeg_ab_ratio_full_change_precond_Z,NA,-0.01925803084984562,0.9061095946437672,0.9061095946437672,40
