pid,event_label,window_idx,window_start,window_end,FrontalLeft_Delta,FrontalLeft_Theta,FrontalLeft_LowAlpha,FrontalLeft_HighAlpha,FrontalLeft_LowBeta,FrontalLeft_HighBeta,FrontalLeft_Alpha,FrontalLeft_Beta,FrontalRight_Delta,FrontalRight_Theta,FrontalRight_LowAlpha,FrontalRight_HighAlpha,FrontalRight_LowBeta,FrontalRight_HighBeta,FrontalRight_Alpha,FrontalRight_Beta,OverallFrontal_Delta,OverallFrontal_Theta,OverallFrontal_LowAlpha,OverallFrontal_HighAlpha,OverallFrontal_LowBeta,OverallFrontal_HighBeta,OverallFrontal_Alpha,OverallFrontal_Beta,TemporalLeft_Delta,TemporalLeft_Theta,TemporalLeft_LowAlpha,TemporalLeft_HighAlpha,TemporalLeft_LowBeta,TemporalLeft_HighBeta,TemporalLeft_Alpha,TemporalLeft_Beta,TemporalRight_Delta,TemporalRight_Theta,TemporalRight_LowAlpha,TemporalRight_HighAlpha,TemporalRight_LowBeta,TemporalRight_HighBeta,TemporalRight_Alpha,TemporalRight_Beta,Temporal_Delta,Temporal_Theta,Temporal_LowAlpha,Temporal_HighAlpha,Temporal_LowBeta,Temporal_HighBeta,Temporal_Alpha,Temporal_Beta,Central_Delta,Central_Theta,Central_LowAlpha,Central_HighAlpha,Central_LowBeta,Central_HighBeta,Central_Alpha,Central_Beta,ParietalLeft_Delta,ParietalLeft_Theta,ParietalLeft_LowAlpha,ParietalLeft_HighAlpha,ParietalLeft_LowBeta,ParietalLeft_HighBeta,ParietalLeft_Alpha,ParietalLeft_Beta,ParietalRight_Delta,ParietalRight_Theta,ParietalRight_LowAlpha,ParietalRight_HighAlpha,ParietalRight_LowBeta,ParietalRight_HighBeta,ParietalRight_Alpha,ParietalRight_Beta,Parietal_Delta,Parietal_Theta,Parietal_LowAlpha,Parietal_HighAlpha,Parietal_LowBeta,Parietal_HighBeta,Parietal_Alpha,Parietal_Beta,Occipital_Delta,Occipital_Theta,Occipital_LowAlpha,Occipital_HighAlpha,Occipital_LowBeta,Occipital_HighBeta,Occipital_Alpha,Occipital_Beta,FrontalMidline_Delta,FrontalMidline_Theta,FrontalMidline_LowAlpha,FrontalMidline_HighAlpha,FrontalMidline_LowBeta,FrontalMidline_HighBeta,FrontalMidline_Alpha,FrontalMidline_Beta
26,Forest4,25,3078.768,3088.768,-4.1221,-5.1573,-5.8423,-5.84,-5.6888,-5.6428,-5.484,-5.3535,-3.7462,-5.3004,-5.8107,-5.7853,-5.6764,-5.5393,-5.4436,-5.2894,-3.9301,-5.2575,-5.8539,-5.8312,-5.7085,-5.6226,-5.4871,-5.351,-4.5384,-5.7744,-5.9495,-6.0631,-5.9941,-6.3947,-5.6434,-5.8398,-4.4232,-5.7248,-6.0157,-5.9363,-5.9288,-6.2793,-5.6067,-5.7591,-4.474,-5.7476,-5.9831,-5.9918,-5.9585,-6.3302,-5.6237,-5.7955,-4.6074,-5.7938,-6.3051,-6.1886,-6.0899,-6.3175,-5.879,-5.8799,-4.1082,-5.2651,-5.8874,-5.895,-5.738,-5.7554,-5.5329,-5.4361,-4.0265,-5.3598,-5.9467,-5.9103,-5.836,-5.8079,-5.5663,-5.5099,-4.116,-5.3565,-5.957,-5.9374,-5.8214,-5.8301,-5.587,-5.5147,-4.3133,-5.5611,-6.0863,-6.0495,-5.9572,-5.972,-5.7042,-5.6546,-4.6142,-5.8988,-6.2683,-6.0723,-6.0789,-6.2676,-5.8087,-5.8516
26,Forest4,26,3083.768,3093.768,-5.6822,-5.9285,-6.4442,-5.9157,-5.8534,-5.5698,-5.759,-5.3786,-5.4318,-5.8989,-6.5878,-5.9441,-5.8694,-5.5978,-5.8131,-5.4037,-5.5693,-5.9426,-6.5315,-5.9407,-5.8807,-5.6221,-5.7984,-5.4227,-5.884,-6.1634,-6.7705,-6.0841,-6.0528,-6.3984,-5.956,-5.8822,-5.895,-6.1464,-6.5185,-5.7489,-5.8975,-6.2916,-5.6406,-5.7375,-5.8897,-6.1544,-6.6201,-5.8766,-5.9642,-6.3389,-5.7624,-5.8001,-6.0353,-6.2429,-6.7617,-6.1553,-6.1191,-6.3457,-6.0128,-5.9043,-5.7562,-6.123,-6.566,-6.0432,-6.0291,-5.8088,-5.8792,-5.593,-5.6389,-6.066,-6.5522,-5.9922,-6.002,-5.8603,-5.8435,-5.6126,-5.7363,-6.1269,-6.5886,-6.0374,-6.0419,-5.8839,-5.8844,-5.6429,-5.9034,-6.1539,-6.7118,-6.0439,-5.9857,-5.9482,-5.917,-5.6558,-6.051,-6.3971,-6.8093,-6.0592,-6.1223,-6.4981,-5.946,-5.9582
26,Forest4,27,3088.768,3098.768,-5.4162,-6.0068,-6.441,-5.9516,-5.8693,-5.5611,-5.7877,-5.3759,-5.3004,-6.0032,-6.6452,-6.086,-5.8742,-5.605,-5.9378,-5.4081,-5.388,-6.0346,-6.5525,-6.0243,-5.8904,-5.6205,-5.8693,-5.423,-5.8444,-6.231,-6.7723,-6.1405,-6.0592,-6.3498,-6.002,-5.8699,-5.8459,-6.3326,-6.5283,-5.8431,-5.8752,-6.3046,-5.7171,-5.7245,-5.8452,-6.2815,-6.6272,-5.9593,-5.9528,-6.3254,-5.8294,-5.7874,-5.9745,-6.3164,-6.8542,-6.2507,-6.1006,-6.324,-6.1081,-5.8844,-5.6273,-6.1345,-6.5772,-6.1105,-6.0166,-5.7928,-5.94,-5.5785,-5.5469,-6.1617,-6.6728,-6.1242,-5.9929,-5.8449,-5.9726,-5.5999,-5.6302,-6.1848,-6.6568,-6.1389,-6.0268,-5.8666,-5.9812,-5.6267,-5.7892,-6.1961,-6.7971,-6.1429,-5.9541,-5.9242,-6.0147,-5.6268,-5.9903,-6.4998,-6.829,-6.1397,-6.1189,-6.4561,-6.0139,-5.9436
26,Forest4,28,3093.768,3103.768,-4.9332,-5.7347,-6.4478,-6.1706,-5.8641,-5.6745,-5.9512,-5.4439,-4.875,-5.7939,-6.5499,-6.246,-5.9446,-5.6332,-6.0105,-5.4483,-4.9436,-5.7992,-6.5309,-6.2279,-5.9268,-5.6914,-6.0066,-5.4792,-5.7784,-6.2696,-6.9503,-6.3077,-6.1592,-6.4361,-6.192,-5.9669,-5.6356,-6.292,-6.9334,-6.244,-6.001,-6.354,-6.1349,-5.8322,-5.6975,-6.2813,-6.9413,-6.273,-6.0689,-6.3909,-6.161,-5.8908,-5.7618,-6.3201,-7.0801,-6.4909,-6.2217,-6.4159,-6.3568,-5.9983,-5.2378,-5.9959,-6.7095,-6.3208,-6.0369,-5.8769,-6.1351,-5.6388,-5.2973,-6.0694,-6.8671,-6.3056,-6.0724,-5.9506,-6.1591,-5.6966,-5.3133,-6.0741,-6.8221,-6.3423,-6.0861,-5.9599,-6.1795,-5.7078,-5.735,-6.191,-7.0829,-6.3401,-6.0363,-6.0089,-6.2405,-5.7124,-5.994,-6.5066,-7.1964,-6.5011,-6.2621,-6.5242,-6.3967,-6.0643
26,Forest4,29,3098.768,3108.768,-5.0232,-5.769,-6.4313,-5.8642,-5.761,-5.7049,-5.7172,-5.4201,-4.916,-5.8249,-6.4572,-5.9745,-5.8942,-5.6371,-5.8024,-5.4345,-5.007,-5.8322,-6.4779,-5.9329,-5.8476,-5.7075,-5.7793,-5.4598,-5.7501,-6.2797,-6.8664,-6.1208,-6.065,-6.4806,-6.0216,-5.9134,-5.6855,-6.305,-6.7328,-5.8294,-5.9837,-6.3233,-5.7414,-5.8109,-5.7149,-6.2928,-6.791,-5.9437,-6.0203,-6.3907,-5.8522,-5.8565,-5.7337,-6.3405,-6.9354,-6.2494,-6.1429,-6.432,-6.1294,-5.9522,-5.2973,-6.0712,-6.6564,-6.077,-5.9419,-5.8992,-5.9351,-5.6067,-5.3539,-6.1111,-6.6383,-6.0624,-5.9933,-5.9516,-5.919,-5.6591,-5.3693,-6.131,-6.6826,-6.0933,-5.9977,-5.9719,-5.9532,-5.6716,-5.7933,-6.2658,-6.9103,-6.1183,-5.9076,-6.1218,-6.0178,-5.6907,-6.0806,-6.5498,-7.0934,-6.1352,-6.1981,-6.5266,-6.0585,-6.021
26,Forest4,30,3103.768,3113.768,-5.4842,-6.0139,-6.5891,-5.7345,-5.7451,-5.6699,-5.6375,-5.3948,-4.887,-5.9871,-6.4178,-5.8456,-5.8739,-5.6714,-5.7052,-5.4465,-5.1274,-6.0302,-6.524,-5.7965,-5.8286,-5.7078,-5.6837,-5.4515,-5.6799,-6.3223,-6.6852,-5.9981,-6.0489,-6.4415,-5.8831,-5.8879,-5.7508,-6.371,-6.6608,-5.5524,-5.9677,-6.3452,-5.4899,-5.8067,-5.7158,-6.3473,-6.6722,-5.7097,-6.0043,-6.3882,-5.6339,-5.8433,-5.8443,-6.371,-6.8324,-6.0878,-6.0965,-6.4394,-5.9813,-5.9239,-5.5861,-6.1945,-6.6146,-5.9487,-5.9352,-5.9381,-5.8225,-5.6228,-5.4686,-6.2189,-6.5068,-5.9302,-5.9806,-5.9788,-5.7877,-5.6674,-5.5645,-6.2382,-6.5877,-5.9621,-5.9828,-6.0023,-5.8295,-5.6794,-5.665,-6.2347,-6.7367,-5.9679,-5.893,-6.1712,-5.8649,-5.7001,-5.9125,-6.5035,-6.9719,-5.9031,-6.1534,-6.4898,-5.8376,-5.9797
26,Forest4,31,3108.768,3118.768,-5.4668,-5.9511,-6.5257,-5.7253,-5.8277,-5.7296,-5.6004,-5.4637,-4.8503,-5.9041,-6.2582,-5.7587,-5.9415,-5.656,-5.5845,-5.4619,-5.0955,-5.9553,-6.398,-5.7474,-5.9044,-5.729,-5.6017,-5.4949,-5.7001,-6.2721,-6.4057,-5.8452,-6.1043,-6.4315,-5.6836,-5.9269,-5.7323,-6.1875,-6.6663,-5.4673,-6.0174,-6.3732,-5.3807,-5.849,-5.7168,-6.2255,-6.5234,-5.6072,-6.0564,-6.3999,-5.4987,-5.8842,-5.8938,-6.3227,-6.6475,-6.0447,-6.1614,-6.4224,-5.8875,-5.9614,-5.5726,-6.1539,-6.3922,-5.9226,-5.9855,-5.9565,-5.736,-5.6597,-5.4656,-6.1199,-6.3326,-5.8773,-6.0403,-5.9634,-5.6907,-5.6887,-5.5581,-6.1661,-6.3969,-5.9265,-6.0361,-6.0028,-5.7423,-5.7078,-5.7063,-6.2372,-6.488,-5.9046,-5.9423,-6.2022,-5.7426,-5.7435,-5.941,-6.3871,-6.7789,-5.8046,-6.2211,-6.5503,-5.6997,-6.0424
26,Forest4,32,3113.768,3123.768,-5.0387,-5.8107,-6.3061,-5.9339,-5.7593,-5.7598,-5.6915,-5.4451,-5.0985,-5.7337,-6.2582,-5.887,-5.8658,-5.6217,-5.6704,-5.4164,-5.1073,-5.8046,-6.31,-5.9247,-5.8335,-5.7233,-5.6998,-5.4625,-5.8075,-6.211,-6.4183,-5.9774,-6.0508,-6.4333,-5.7869,-5.8937,-5.7195,-6.1842,-6.5899,-5.8537,-5.9543,-6.3378,-5.7024,-5.7968,-5.759,-6.1967,-6.5002,-5.9079,-5.9974,-6.3804,-5.7404,-5.84,-5.8301,-6.2743,-6.6452,-6.2215,-6.1221,-6.4199,-6.0212,-5.936,-5.3754,-6.0448,-6.2957,-6.085,-5.9604,-5.9375,-5.8054,-5.6383,-5.421,-5.9969,-6.3023,-6.0415,-5.9753,-5.9689,-5.7913,-5.6596,-5.4428,-6.056,-6.3418,-6.0852,-5.9944,-5.996,-5.8292,-5.6839,-5.8465,-6.2255,-6.5252,-6.084,-5.8948,-6.2309,-5.8896,-5.721,-6.0814,-6.4319,-6.7439,-6.0958,-6.1654,-6.5553,-5.9338,-6.0061
26,Forest4,33,3118.768,3128.768,-3.9457,-5.2209,-5.937,-5.8428,-5.5845,-5.6977,-5.4677,-5.326,-3.5667,-5.2061,-6.0141,-5.8379,-5.6277,-5.6582,-5.553,-5.331,-3.7535,-5.2511,-6.0056,-5.8694,-5.6344,-5.715,-5.538,-5.3613,-4.3935,-5.9183,-6.3746,-6.1531,-6.01,-6.4139,-5.8604,-5.8568,-4.4922,-5.8915,-6.305,-6.0457,-5.8505,-6.2898,-5.7491,-5.7079,-4.4426,-5.904,-6.3366,-6.0933,-5.9188,-6.3442,-5.7983,-5.7721,-4.6184,-5.9708,-6.6379,-6.3237,-6.0431,-6.4383,-6.0693,-5.887,-4.011,-5.4655,-6.1388,-6.0563,-5.8062,-5.9264,-5.6909,-5.5516,-3.8182,-5.399,-6.168,-6.0193,-5.7949,-5.9727,-5.7072,-5.5641,-3.9538,-5.4781,-6.1994,-6.0685,-5.8359,-5.9924,-5.7377,-5.5965,-4.1589,-5.7312,-6.3966,-6.2014,-5.8476,-6.2158,-5.9025,-5.6825,-4.5498,-6.0664,-6.5394,-6.3201,-6.0778,-6.5161,-6.0092,-5.9333
26,Forest4,34,3123.768,3133.768,-3.8005,-5.046,-5.9346,-5.8075,-5.5637,-5.6436,-5.471,-5.2936,-3.453,-5.0289,-5.8397,-5.759,-5.5589,-5.8755,-5.4321,-5.3768,-3.6313,-5.077,-5.9199,-5.8179,-5.5924,-5.7806,-5.4861,-5.3664,-4.3155,-5.8965,-6.4013,-6.2723,-6.0088,-6.4336,-5.9536,-5.8602,-4.3961,-5.8084,-6.3734,-6.1706,-5.8507,-6.3522,-5.8594,-5.723,-4.3561,-5.8479,-6.3864,-6.2158,-5.9185,-6.3889,-5.9015,-5.7827,-4.5013,-5.8822,-6.6346,-6.3872,-6.0164,-6.4491,-6.1165,-5.8714,-3.9092,-5.3399,-6.1946,-6.051,-5.7743,-5.9517,-5.7298,-5.5429,-3.7326,-5.3069,-6.1048,-6.0232,-5.7566,-6.0717,-5.685,-5.5753,-3.8614,-5.3715,-6.1935,-6.0726,-5.7967,-6.0489,-5.7473,-5.5939,-4.1012,-5.7201,-6.4255,-6.3156,-5.8515,-6.2481,-5.9925,-5.6955,-4.4955,-6.0432,-6.6036,-6.4977,-6.1067,-6.5132,-6.1511,-5.9541
26,Forest4,35,3128.768,3138.768,-3.7176,-4.9722,-6.0891,-5.8121,-5.6321,-5.571,-5.5693,-5.2905,-3.7207,-4.9642,-6.0583,-5.8175,-5.6858,-5.739,-5.534,-5.4025,-3.7574,-5.0052,-6.1084,-5.8474,-5.6899,-5.6834,-5.585,-5.3771,-4.5057,-5.6965,-6.7323,-6.4209,-6.19,-6.3946,-6.1734,-5.9698,-4.476,-5.6573,-6.6179,-6.2291,-5.9788,-6.3302,-6.0159,-5.8125,-4.4898,-5.6755,-6.6684,-6.3096,-6.0663,-6.3595,-6.0835,-5.88,-4.5869,-5.7812,-6.7882,-6.3976,-6.1738,-6.4028,-6.1872,-5.9649,-3.9587,-5.2579,-6.4176,-6.0757,-5.8952,-5.9007,-5.8529,-5.5834,-3.842,-5.1785,-6.3336,-6.0421,-5.8886,-6.0038,-5.7838,-5.6307,-3.9457,-5.2663,-6.4191,-6.0991,-5.9256,-5.9943,-5.8593,-5.6457,-4.2094,-5.5372,-6.6494,-6.335,-6.0314,-6.1513,-6.1014,-5.7778,-4.6088,-5.7766,-6.7719,-6.4125,-6.2242,-6.4248,-6.193,-6.0035
26,LowStress_HighCog1022_Task,1,3223.504,3233.504,-3.5083,-4.4324,-5.726,-5.6482,-5.4845,-5.3741,-5.304,-5.1136,-3.5119,-4.6199,-5.6911,-5.6771,-5.4262,-5.402,-5.3206,-5.0996,-3.5382,-4.5466,-5.7329,-5.6798,-5.487,-5.4261,-5.3338,-5.1422,-4.1331,-5.2077,-6.2723,-6.0211,-6.0528,-6.1757,-5.7761,-5.8001,-3.9387,-5.0501,-6.27,-6.1039,-5.8993,-6.1089,-5.8207,-5.6792,-4.0201,-5.1177,-6.2711,-6.0627,-5.9653,-6.1392,-5.799,-5.7323,-4.3109,-5.2853,-6.4064,-6.1694,-6.028,-6.0812,-5.9042,-5.7408,-3.7132,-4.6824,-5.9719,-5.9017,-5.7069,-5.5328,-5.5687,-5.3006,-3.5811,-4.5892,-5.8589,-5.8288,-5.6653,-5.5999,-5.4698,-5.3172,-3.6937,-4.6811,-5.9553,-5.9033,-5.7244,-5.6102,-5.5582,-5.3513,-3.8305,-4.8714,-6.0923,-5.9092,-5.8441,-5.7736,-5.617,-5.4913,-3.9622,-5.0416,-6.0775,-5.8882,-6.0529,-6.2771,-5.6141,-5.8395
26,LowStress_HighCog1022_Task,2,3228.504,3238.504,-3.7102,-4.5858,-5.9416,-5.7063,-5.5217,-5.5175,-5.4659,-5.2095,-3.6792,-4.7348,-6.0707,-5.5509,-5.4109,-5.4788,-5.3957,-5.1336,-3.721,-4.6827,-6.0166,-5.6409,-5.4926,-5.5345,-5.447,-5.2031,-4.2985,-5.3223,-6.4694,-5.9223,-5.9636,-6.2386,-5.7746,-5.7707,-4.1637,-5.152,-6.4856,-6.0709,-5.811,-6.161,-5.8992,-5.645,-4.2224,-5.2245,-6.4779,-5.9942,-5.8767,-6.196,-5.8357,-5.7,-4.512,-5.4024,-6.6017,-6.0847,-5.9735,-6.2042,-5.9339,-5.7627,-3.8563,-4.8008,-6.1739,-5.7815,-5.6931,-5.6537,-5.5954,-5.3611,-3.7312,-4.7105,-6.1635,-5.7017,-5.6483,-5.6899,-5.5357,-5.3559,-3.8427,-4.8004,-6.2082,-5.7785,-5.7069,-5.7202,-5.6039,-5.4013,-3.9872,-4.9938,-6.3087,-5.851,-5.7402,-5.9074,-5.6798,-5.4997,-4.1056,-5.1237,-6.1926,-5.8781,-5.9649,-6.2933,-5.6587,-5.7902
26,LowStress_HighCog1022_Task,3,3233.504,3243.504,-3.6815,-4.4391,-5.8286,-5.633,-5.5414,-5.5392,-5.3438,-5.229,-3.6083,-4.4304,-5.7488,-5.4517,-5.3551,-5.4604,-5.2088,-5.0891,-3.6717,-4.4665,-5.82,-5.5607,-5.4653,-5.5338,-5.3013,-5.1846,-4.2142,-5.0815,-6.4976,-5.8498,-5.9684,-6.2202,-5.7196,-5.7679,-3.8129,-5.0442,-6.1531,-5.7953,-5.7181,-6.1186,-5.5819,-5.5665,-3.959,-5.0615,-6.2835,-5.8203,-5.8191,-6.1638,-5.6418,-5.6504,-4.3682,-5.2199,-6.4715,-5.9501,-5.9332,-6.158,-5.7901,-5.7202,-3.8537,-4.6353,-6.0291,-5.6765,-5.6144,-5.6556,-5.4548,-5.3214,-3.7141,-4.4975,-5.9671,-5.5821,-5.5458,-5.6498,-5.3759,-5.2807,-3.8275,-4.6113,-6.0423,-5.6651,-5.6208,-5.7011,-5.4551,-5.3457,-3.8272,-4.7705,-6.1742,-5.7345,-5.6617,-5.8221,-5.5455,-5.4218,-4.1021,-5.0041,-6.4033,-5.9778,-5.8625,-6.2353,-5.7857,-5.6998
26,LowStress_HighCog1022_Task,4,3238.504,3248.504,-3.6658,-4.5787,-5.8268,-5.7441,-5.5304,-5.5364,-5.3943,-5.2173,-3.5425,-4.4621,-5.6889,-5.6286,-5.3815,-5.442,-5.2866,-5.0948,-3.6233,-4.5478,-5.7762,-5.7055,-5.4694,-5.5203,-5.3614,-5.1783,-4.1403,-5.1518,-6.4111,-6.0403,-5.9573,-6.2206,-5.8361,-5.7614,-3.7347,-5.0071,-6.0316,-5.8774,-5.675,-6.0937,-5.5758,-5.5283,-3.8819,-5.0697,-6.1719,-5.947,-5.7864,-6.1492,-5.6801,-5.6234,-4.3143,-5.2665,-6.3723,-6.0499,-5.9354,-6.1536,-5.82,-5.7211,-3.8139,-4.7416,-6.0219,-5.886,-5.6408,-5.7004,-5.5727,-5.3556,-3.6636,-4.5773,-5.914,-5.7973,-5.5689,-5.6896,-5.48,-5.311,-3.7812,-4.7006,-6.011,-5.8763,-5.6469,-5.7427,-5.566,-5.3783,-3.7709,-4.8435,-6.0535,-5.8621,-5.6492,-5.8531,-5.5775,-5.4252,-3.9403,-5.0684,-6.1009,-6.0126,-5.7176,-6.1242,-5.6943,-5.5649
26,LowStress_HighCog1022_Task,5,3243.504,3253.504,-3.8563,-5.1343,-6.2833,-5.8342,-5.5427,-5.7456,-5.6427,-5.3173,-3.763,-5.0735,-6.1689,-5.7769,-5.5101,-5.6543,-5.5798,-5.2652,-3.839,-5.1375,-6.2465,-5.8274,-5.5496,-5.7325,-5.6339,-5.3187,-4.4332,-5.641,-6.6624,-5.9661,-5.8631,-6.383,-5.8492,-5.7431,-4.3405,-5.5262,-6.5296,-5.9614,-5.6285,-6.2115,-5.8147,-5.5214,-4.382,-5.5768,-6.5875,-5.9636,-5.7241,-6.2844,-5.8307,-5.6125,-4.6352,-5.7819,-6.7283,-6.0158,-5.895,-6.3433,-5.9037,-5.7561,-4.0213,-5.3159,-6.4608,-5.9014,-5.7571,-5.9443,-5.7472,-5.5276,-3.8644,-5.1746,-6.3515,-5.8019,-5.6809,-5.894,-5.6454,-5.4618,-3.9866,-5.2867,-6.4472,-5.8824,-5.7525,-5.9643,-5.7304,-5.5328,-4.148,-5.4244,-6.4997,-5.91,-5.6749,-6.0373,-5.768,-5.5072,-4.3766,-5.7848,-6.5792,-6.1313,-5.8668,-6.3927,-5.9568,-5.7475
26,LowStress_HighCog1022_Task,6,3248.504,3258.504,-3.9425,-5.2444,-6.4985,-5.6849,-5.796,-6.102,-5.5918,-5.613,-3.8873,-5.2472,-6.34,-5.7258,-5.7428,-5.9076,-5.5816,-5.5061,-3.9505,-5.2818,-6.4431,-5.7243,-5.7911,-6.0247,-5.6088,-5.5818,-4.6293,-5.8405,-6.7767,-5.7935,-6.0429,-6.4836,-5.712,-5.8958,-4.6471,-5.8847,-6.7995,-5.7668,-5.8112,-6.2861,-5.7079,-5.6761,-4.6386,-5.8632,-6.7885,-5.7792,-5.9058,-6.3686,-5.7098,-5.7665,-4.7663,-5.9231,-6.8764,-5.8563,-6.0771,-6.4923,-5.7871,-5.9261,-4.1267,-5.4499,-6.6459,-5.7393,-5.9876,-6.2392,-5.6466,-5.7817,-3.9869,-5.3181,-6.4909,-5.6667,-5.9156,-6.1535,-5.5604,-5.7055,-4.1024,-5.4268,-6.6007,-5.7289,-5.9762,-6.2319,-5.6311,-5.7723,-4.2946,-5.5835,-6.6752,-5.7541,-5.9251,-6.2512,-5.672,-5.7462,-4.6879,-5.9936,-6.952,-5.9669,-6.0896,-6.5233,-5.8991,-5.9431
26,LowStress_HighCog1022_Task,7,3253.504,3263.504,-3.8514,-5.1508,-6.2905,-5.6792,-5.7461,-6.0021,-5.5475,-5.545,-3.836,-5.1564,-6.0134,-5.6802,-5.7818,-5.9225,-5.4504,-5.5358,-3.8802,-5.1893,-6.1663,-5.7015,-5.788,-5.992,-5.5227,-5.5674,-4.601,-5.8064,-6.6205,-5.823,-6.1173,-6.425,-5.7127,-5.9284,-4.5826,-5.8245,-6.6777,-5.7651,-5.8558,-6.3157,-5.6921,-5.7153,-4.5913,-5.8158,-6.6497,-5.7916,-5.9606,-6.364,-5.7017,-5.8035,-4.707,-5.9045,-6.6992,-5.8844,-6.1144,-6.5006,-5.7811,-5.9539,-4.0588,-5.3305,-6.3702,-5.7034,-5.9905,-6.1717,-5.5671,-5.7581,-3.9227,-5.2831,-6.2105,-5.6247,-5.9472,-6.1749,-5.4661,-5.7353,-4.0361,-5.3558,-6.3212,-5.6914,-5.9935,-6.2118,-5.5455,-5.7769,-4.2248,-5.5582,-6.5653,-5.8041,-6.0064,-6.3658,-5.6918,-5.8367,-4.6242,-5.8898,-6.8866,-5.9853,-6.126,-6.5211,-5.9049,-5.9658
26,LowStress_HighCog1022_Task,8,3258.504,3268.504,-3.8249,-5.0772,-6.1114,-5.8038,-5.7077,-6.0068,-5.5642,-5.5221,-3.8028,-5.0131,-5.9116,-5.7356,-5.7228,-5.7884,-5.4377,-5.4451,-3.846,-5.077,-6.037,-5.7984,-5.744,-5.9185,-5.5295,-5.5129,-4.5064,-5.7346,-6.6288,-6.1298,-6.1605,-6.4104,-5.956,-5.9546,-4.5121,-5.7144,-6.6368,-6.0854,-5.9414,-6.37,-5.9377,-5.7948,-4.5094,-5.7239,-6.633,-6.1059,-6.0316,-6.3887,-5.9463,-5.8632,-4.6405,-5.812,-6.6783,-6.1878,-6.155,-6.4866,-6.0072,-5.9791,-4.0284,-5.2649,-6.2529,-5.871,-5.961,-6.1378,-5.6483,-5.7288,-3.884,-5.1779,-6.1074,-5.8201,-5.9122,-6.0923,-5.5584,-5.6837,-4.0008,-5.2684,-6.216,-5.8848,-5.9665,-6.1545,-5.6425,-5.7399,-4.1686,-5.4971,-6.4768,-6.0855,-6.02,-6.3093,-5.8648,-5.8294,-4.4011,-5.6562,-6.7989,-6.2783,-6.1871,-6.5601,-6.1144,-6.0234
26,LowStress_HighCog1022_Task,9,3263.504,3273.504,-3.7186,-5.0321,-6.2568,-5.3945,-5.8019,-5.9502,-5.3051,-5.5601,-3.6944,-5.0754,-6.1005,-5.4828,-5.7377,-5.7931,-5.3325,-5.4563,-3.7373,-5.087,-6.2037,-5.4502,-5.7987,-5.8991,-5.3366,-5.5371,-4.327,-5.651,-6.6592,-5.5683,-6.2054,-6.4162,-5.509,-5.9873,-4.2393,-5.629,-6.5681,-5.3436,-6.0739,-6.3793,-5.3069,-5.8913,-4.2786,-5.6393,-6.6089,-5.4358,-6.1313,-6.3964,-5.3911,-5.9342,-4.4982,-5.8032,-6.7948,-5.7764,-6.2839,-6.4706,-5.7077,-6.0546,-3.9099,-5.2403,-6.4039,-5.5537,-5.9723,-6.05,-5.4555,-5.7003,-3.7551,-5.0975,-6.2574,-5.5555,-5.9113,-6.0727,-5.424,-5.6762,-3.8758,-5.2118,-6.3698,-5.5914,-5.9777,-6.1007,-5.4784,-5.726,-4.0219,-5.3904,-6.5398,-5.5946,-6.1009,-6.2875,-5.5146,-5.8726,-4.2462,-5.6994,-6.7491,-5.6048,-6.2799,-6.5416,-5.5551,-6.0813
26,LowStress_HighCog1022_Task,10,3268.504,3278.504,-3.6427,-4.9011,-5.9096,-5.3654,-5.7207,-5.7426,-5.2225,-5.4196,-3.6805,-4.93,-5.8167,-5.4735,-5.6421,-5.6835,-5.2644,-5.3508,-3.6888,-4.9484,-5.8917,-5.4281,-5.7084,-5.7477,-5.2611,-5.416,-4.2702,-5.4889,-6.3166,-5.5576,-6.1001,-6.3728,-5.4599,-5.9069,-3.9709,-5.4789,-6.3077,-5.2961,-5.9092,-6.2979,-5.2413,-5.7546,-4.0877,-5.4836,-6.3119,-5.4008,-5.9893,-6.3318,-5.3314,-5.8201,-4.4249,-5.6257,-6.4752,-5.7252,-6.1144,-6.393,-5.6222,-5.9218,-3.8227,-5.0784,-6.0572,-5.5153,-5.8733,-5.8705,-5.3738,-5.5596,-3.7429,-4.9579,-5.9294,-5.5237,-5.8017,-5.9182,-5.3402,-5.5459,-3.8309,-5.0629,-6.0336,-5.5539,-5.8704,-5.938,-5.3942,-5.5917,-3.9891,-5.2347,-6.1501,-5.5632,-5.9287,-6.204,-5.4335,-5.7349,-4.1004,-5.5296,-6.4013,-5.56,-6.1516,-6.4428,-5.4817,-5.9657
