Participant_ID,Condition,FrontalLeft_Delta_Power,FrontalLeft_Theta_Power,FrontalLeft_LowAlpha_Power,FrontalLeft_HighAlpha_Power,FrontalLeft_LowBeta_Power,FrontalLeft_HighBeta_Power,FrontalLeft_Alpha_Power,FrontalLeft_Beta_Power,FrontalRight_Delta_Power,FrontalRight_Theta_Power,FrontalRight_LowAlpha_Power,FrontalRight_HighAlpha_Power,FrontalRight_LowBeta_Power,FrontalRight_HighBeta_Power,FrontalRight_Alpha_Power,FrontalRight_Beta_Power,OverallFrontal_Delta_Power,OverallFrontal_Theta_Power,OverallFrontal_LowAlpha_Power,OverallFrontal_HighAlpha_Power,OverallFrontal_LowBeta_Power,OverallFrontal_HighBeta_Power,OverallFrontal_Alpha_Power,OverallFrontal_Beta_Power,TemporalLeft_Delta_Power,TemporalLeft_Theta_Power,TemporalLeft_LowAlpha_Power,TemporalLeft_HighAlpha_Power,TemporalLeft_LowBeta_Power,TemporalLeft_HighBeta_Power,TemporalLeft_Alpha_Power,TemporalLeft_Beta_Power,TemporalRight_Delta_Power,TemporalRight_Theta_Power,TemporalRight_LowAlpha_Power,TemporalRight_HighAlpha_Power,TemporalRight_LowBeta_Power,TemporalRight_HighBeta_Power,TemporalRight_Alpha_Power,TemporalRight_Beta_Power,Temporal_Delta_Power,Temporal_Theta_Power,Temporal_LowAlpha_Power,Temporal_HighAlpha_Power,Temporal_LowBeta_Power,Temporal_HighBeta_Power,Temporal_Alpha_Power,Temporal_Beta_Power,Central_Delta_Power,Central_Theta_Power,Central_LowAlpha_Power,Central_HighAlpha_Power,Central_LowBeta_Power,Central_HighBeta_Power,Central_Alpha_Power,Central_Beta_Power,ParietalLeft_Delta_Power,ParietalLeft_Theta_Power,ParietalLeft_LowAlpha_Power,ParietalLeft_HighAlpha_Power,ParietalLeft_LowBeta_Power,ParietalLeft_HighBeta_Power,ParietalLeft_Alpha_Power,ParietalLeft_Beta_Power,ParietalRight_Delta_Power,ParietalRight_Theta_Power,ParietalRight_LowAlpha_Power,ParietalRight_HighAlpha_Power,ParietalRight_LowBeta_Power,ParietalRight_HighBeta_Power,ParietalRight_Alpha_Power,ParietalRight_Beta_Power,Parietal_Delta_Power,Parietal_Theta_Power,Parietal_LowAlpha_Power,Parietal_HighAlpha_Power,Parietal_LowBeta_Power,Parietal_HighBeta_Power,Parietal_Alpha_Power,Parietal_Beta_Power,Occipital_Delta_Power,Occipital_Theta_Power,Occipital_LowAlpha_Power,Occipital_HighAlpha_Power,Occipital_LowBeta_Power,Occipital_HighBeta_Power,Occipital_Alpha_Power,Occipital_Beta_Power,FrontalMidline_Delta_Power,FrontalMidline_Theta_Power,FrontalMidline_LowAlpha_Power,FrontalMidline_HighAlpha_Power,FrontalMidline_LowBeta_Power,FrontalMidline_HighBeta_Power,FrontalMidline_Alpha_Power,FrontalMidline_Beta_Power,Frontal_Alpha_Asymmetry,Alpha_Beta_Ratio,Theta_Beta_Ratio,RightFrontal_Alpha,Theta_Alpha_Ratio,FrontalLeft_SampleEntropy,FrontalLeft_SpectralEntropy,FrontalRight_SampleEntropy,FrontalRight_SpectralEntropy,OverallFrontal_SampleEntropy,OverallFrontal_SpectralEntropy,TemporalLeft_SampleEntropy,TemporalLeft_SpectralEntropy,TemporalRight_SampleEntropy,TemporalRight_SpectralEntropy,Temporal_SampleEntropy,Temporal_SpectralEntropy,Central_SampleEntropy,Central_SpectralEntropy,ParietalLeft_SampleEntropy,ParietalLeft_SpectralEntropy,ParietalRight_SampleEntropy,ParietalRight_SpectralEntropy,Parietal_SampleEntropy,Parietal_SpectralEntropy,Occipital_SampleEntropy,Occipital_SpectralEntropy,FrontalMidline_SampleEntropy,FrontalMidline_SpectralEntropy,Full_Response_Count,Full_Response_Rate_per_min,Full_Mean_Response_Latency_sec,Full_Response_Accuracy,Full_Response_Correct,Full_Response_Incorrect,Full_Response_Usable,Full_RMSSD,Full_Polar_HeartRate_BPM_CLEANED_ABS_Median,Full_Polar_HeartRate_BPM_CLEANED_ABS_Mean,Full_Polar_HeartRate_BPM_CLEANED_ABS_SD,Full_Polar_HeartRate_RR_Interval_CLEANED_ABS_Median,Full_Polar_HeartRate_RR_Interval_CLEANED_ABS_Mean,Full_Polar_HeartRate_RR_Interval_CLEANED_ABS_SD,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_Median,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_Mean,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_SD,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_Tonic_Mean,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_Tonic_SD,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_PeakRate,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_PeakHeight_Mean,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_PeakHeight_Max,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_PeakHeight_Median,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_PeakArea,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_TotalSCRs,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_MeaningfulSCRs,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_EDA_ProportionMeaningful,Full_Shimmer_D36A_GSR_Skin_Conductance_uS_CLEANED_ABS_CLEANED_NK_LowVar_Flag,Full_Foveal_Corrected_Dilation_Left_CLEANED_ABS_Median,Full_Foveal_Corrected_Dilation_Left_CLEANED_ABS_Mean,Full_Foveal_Corrected_Dilation_Left_CLEANED_ABS_SD,Full_Foveal_Corrected_Dilation_Right_CLEANED_ABS_Median,Full_Foveal_Corrected_Dilation_Right_CLEANED_ABS_Mean,Full_Foveal_Corrected_Dilation_Right_CLEANED_ABS_SD,Full_Inter_Blink_Interval_CLEANED_ABS_Median,Full_Inter_Blink_Interval_CLEANED_ABS_Mean,Full_Inter_Blink_Interval_CLEANED_ABS_SD,Full_Current_Blink_Duration_CLEANED_ABS_Median,Full_Current_Blink_Duration_CLEANED_ABS_Mean,Full_Current_Blink_Duration_CLEANED_ABS_SD,Full_Full_Pupil_Dilation_Mean,Full_Full_Pupil_Dilation_Median,Full_Full_Pupil_Dilation_SD,Full_Full_Pupil_Dilation_Asymmetry,Stress,Calm,Happy,Sad,Pleasure,Arousal,NASA_Mental,NASA_Performance,NASA_Effort,IMI_Interest_Score,IMI_Effort_Score,IMI_Pressure_Score,IMI_Competence_Score,MPS_Phys_Presence_Score,MPS_Social_Presence_Score
45,LowStress_HighCog_Task,-3.3349,-4.4015,-5.5735,-5.4903,-5.4871,-5.6335,-5.1628,-5.2421,-3.211,-4.2365,-5.3544,-5.2946,-5.3844,-5.6168,-4.9522,-5.1747,-3.3026,-4.348,-5.4854,-5.4054,-5.4588,-5.6528,-5.0746,-5.2339,-4.0972,-5.1632,-6.124,-5.6962,-5.7424,-6.0098,-5.5106,-5.5454,-4.0052,-5.0823,-6.0653,-5.5806,-5.6659,-5.9171,-5.4099,-5.4629,-4.0464,-5.1187,-6.0921,-5.6316,-5.7005,-5.9585,-5.4547,-5.5,-3.9266,-4.9882,-6.0044,-5.699,-5.672,-5.8758,-5.4648,-5.4503,-2.2059,-3.433,-4.2793,-4.0364,-3.8207,-4.1333,-3.7666,-3.6386,-3.8052,-4.9397,-5.9255,-5.5955,-5.6135,-5.7946,-5.3722,-5.3835,-2.5568,-3.7808,-4.6314,-4.3863,-4.1759,-4.4857,-4.1177,-3.9928,-3.9771,-5.013,-6.0387,-5.6685,-5.6795,-5.8745,-5.4595,-5.4541,-3.926,-5.1025,-6.1568,-5.731,-5.8341,-6.0686,-5.5437,-5.6253,0.21063,0.15935,0.52277,-4.9522,0.44114,,3.2805,,3.1694,,3.1861,,3.2952,,3.3419,,3.3198,,3.3593,,3.3158,,3.273,,3.2916,,3.392,,2.8234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,-3.0,-5.0,2.0,-1.0,0.0,8.0,7.0,8.0,14.0,28.0,30.0,30.0,3.0,3.6
45,Forest3,-3.4021,-4.6406,-5.6466,-5.5631,-5.1533,-4.7657,-5.2275,-4.6017,-3.3472,-4.6532,-5.6637,-5.5334,-5.174,-4.8384,-5.2262,-4.6597,-3.4114,-4.6846,-5.6896,-5.5753,-5.1903,-4.8287,-5.2577,-4.6575,-4.3392,-5.4271,-6.1475,-5.7876,-5.4947,-5.336,-5.575,-5.0924,-4.2056,-5.2937,-6.0217,-5.7224,-5.528,-5.5032,-5.4835,-5.2018,-4.2638,-5.3518,-6.0768,-5.7521,-5.5119,-5.416,-5.5244,-5.1465,-4.2432,-5.3355,-6.0535,-5.81,-5.535,-5.3975,-5.5429,-5.1474,-4.0488,-5.2112,-5.8911,-5.6835,-5.325,-5.0603,-5.4034,-4.8561,-3.9102,-5.1341,-5.9772,-5.7422,-5.3418,-5.0199,-5.4771,-4.8375,-4.0157,-5.2111,-5.9745,-5.7502,-5.3659,-5.0743,-5.4787,-4.8807,-4.2471,-5.3435,-6.0303,-5.7369,-5.4407,-5.3188,-5.4904,-5.0618,-4.2174,-5.4976,-6.3363,-5.9786,-5.5802,-5.2555,-5.7605,-5.0717,0.0012355,-0.6002,-0.42593,-5.2262,0.26283,,3.9851,,3.8886,,3.9401,,4.2507,,3.7557,,3.9902,,4.0383,,4.0992,,3.8842,,4.0514,,4.103,,3.9704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,HighStress_LowCog_Task,-3.8473,-4.9444,-6.001,-5.9038,-5.8288,-5.9238,-5.5825,-5.5617,-3.669,-4.7559,-5.8631,-5.8041,-5.7499,-5.8701,-5.4631,-5.4939,-3.7857,-4.8759,-5.9593,-5.8749,-5.8118,-5.9176,-5.5471,-5.5495,-4.5852,-5.5222,-6.4016,-6.1732,-5.9939,-6.1217,-5.9106,-5.7407,-4.4629,-5.4496,-6.2788,-5.9786,-5.8783,-6.0131,-5.7461,-5.6286,-4.5166,-5.4825,-6.3327,-6.0601,-5.9293,-6.0612,-5.8163,-5.6781,-4.4558,-5.4423,-6.3283,-6.1019,-5.9522,-6.0632,-5.8354,-5.6916,-4.4206,-5.4239,-6.2243,-6.0092,-5.8122,-5.8947,-5.7375,-5.5386,-4.2953,-5.2611,-6.1667,-5.9165,-5.8027,-5.914,-5.6595,-5.5421,-4.3904,-5.3723,-6.2357,-6.0003,-5.8476,-5.9429,-5.7372,-5.5799,-4.4267,-5.4088,-6.3034,-6.0283,-5.8464,-5.9478,-5.7826,-5.5809,-4.5371,-5.5831,-6.5267,-6.2001,-6.1444,-6.1961,-5.9791,-5.8583,0.11946,0.0024424,0.27519,-5.4631,0.39603,,3.6782,,3.617,,3.6507,,4.0414,,3.8929,,3.9632,,3.8949,,3.9875,,3.9404,,3.9407,,3.9471,,3.6791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,-1.0,0.0,2.0,3.0,2.0,1.0,2.0,13.0,33.0,13.0,33.0,2.8,3.2
45,Forest4,-3.95,-4.9359,-5.7889,-5.6365,-5.3067,-4.8989,-5.3311,-4.7406,-3.9584,-4.9656,-5.922,-5.7092,-5.2729,-4.906,-5.439,-4.7394,-3.9936,-4.9876,-5.8843,-5.7001,-5.3146,-4.9289,-5.4128,-4.7661,-4.7929,-5.543,-6.2353,-5.8829,-5.4892,-5.2323,-5.6631,-5.0253,-4.7158,-5.5368,-6.1276,-5.8361,-5.5668,-5.4255,-5.592,-5.1769,-4.7506,-5.5398,-6.1753,-5.8576,-5.5283,-5.3232,-5.6242,-5.0985,-4.6526,-5.5416,-6.1381,-5.8551,-5.5783,-5.4225,-5.6033,-5.1799,-3.7131,-4.9586,-5.7098,-5.5488,-5.286,-5.0534,-5.2483,-4.8383,-4.2571,-5.3113,-6.0909,-5.803,-5.4544,-5.1281,-5.5563,-4.9485,-3.9601,-5.1507,-5.9076,-5.7001,-5.3931,-5.1209,-5.4203,-4.9213,-4.6979,-5.5142,-6.1016,-5.7703,-5.4543,-5.3158,-5.5378,-5.0646,-4.9351,-5.7638,-6.4997,-6.1428,-5.6673,-5.312,-5.9246,-5.1407,-0.10796,-0.64668,-0.62306,-5.439,0.16086,,4.8711,,4.9162,,4.9757,,5.5025,,5.3608,,5.4279,,5.2568,,4.5431,,4.8628,,4.8471,,5.3869,,5.7409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,HighStress_HighCog_Task,-3.4404,-4.5051,-5.466,-5.3864,-5.3568,-5.5487,-5.0596,-5.13,-3.2616,-4.3493,-5.3385,-5.309,-5.2844,-5.5287,-4.956,-5.0776,-3.3699,-4.4476,-5.4202,-5.3656,-5.3349,-5.5557,-5.026,-5.1194,-3.7108,-4.7315,-5.5708,-5.4548,-5.3797,-5.6329,-5.146,-5.1765,-3.5834,-4.6414,-5.4955,-5.353,-5.2571,-5.5176,-5.0564,-5.057,-3.6391,-4.6818,-5.5296,-5.3982,-5.3109,-5.5684,-5.0966,-5.1096,-3.5199,-4.5537,-5.3951,-5.2746,-5.2082,-5.468,-4.968,-5.0073,-1.1124,-2.147,-2.9628,-2.8685,-2.823,-3.1295,-2.55,-2.6382,-3.6508,-4.6828,-5.5349,-5.4109,-5.3184,-5.5421,-5.1055,-5.1047,-1.4739,-2.5085,-3.3245,-3.23,-3.1843,-3.4905,-2.9116,-2.9994,-3.6871,-4.6952,-5.5572,-5.4202,-5.3176,-5.5267,-5.1213,-5.0976,-3.7922,-4.8541,-5.7199,-5.6104,-5.519,-5.7603,-5.3011,-5.3115,0.10361,0.093315,0.45747,-4.956,0.44705,,3.3235,,3.2216,,3.27,,3.3869,,3.3962,,3.3918,,3.4281,,3.44,,3.4555,,3.444,,3.4819,,3.2463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,-2.0,-5.0,0.0,0.0,0.0,8.0,6.0,8.0,17.0,25.0,24.0,24.0,2.8,3.4
45,Post_Exposure_Room_Fixation_Cross,-3.3413,-4.5865,-5.6338,-5.4201,-5.1066,-4.7244,-5.1423,-4.5594,-2.8416,-4.3132,-5.5851,-5.3656,-4.9525,-4.6895,-5.0895,-4.4874,-3.0602,-4.4645,-5.6382,-5.4104,-5.0464,-4.733,-5.1384,-4.5474,-3.8982,-5.0839,-5.9635,-5.5231,-5.2492,-5.0357,-5.3248,-4.8126,-3.5847,-4.6556,-5.4495,-5.1577,-5.0442,-5.0949,-4.9046,-4.7549,-3.7059,-4.8086,-5.6226,-5.294,-5.1294,-5.0658,-5.0556,-4.7813,-3.7187,-4.9247,-5.8043,-5.401,-5.1576,-5.0721,-5.1863,-4.7991,-1.487,-2.6807,-3.6031,-3.1187,-3.0392,-3.4853,-2.9179,-2.8946,-3.4467,-4.624,-5.7937,-5.4443,-5.1105,-4.8594,-5.2161,-4.653,-1.8448,-3.0384,-3.9629,-3.4793,-3.398,-3.828,-3.2783,-3.2491,-3.8047,-5.047,-5.882,-5.463,-5.231,-5.109,-5.2595,-4.8513,-3.8316,-5.1695,-6.0992,-5.6363,-5.3657,-5.1148,-5.4508,-4.9083,0.052805,-0.59096,-0.26119,-5.0895,0.28134,,3.9907,,3.8575,,3.9295,,4.1573,,3.784,,3.9609,,3.944,,3.8775,,3.8018,,3.8485,,3.9422,,3.9799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Post_Exposure_Blank_Fixation_Cross,-3.5588,-4.7057,-5.6385,-5.5512,-5.1829,-4.869,-5.2145,-4.6828,-3.4776,-4.6086,-5.6502,-5.4031,-5.0295,-4.8541,-5.1444,-4.6195,-3.5463,-4.6823,-5.6647,-5.4833,-5.1192,-4.8878,-5.1941,-4.6739,-3.9487,-4.9727,-5.8212,-5.5384,-5.2154,-5.1933,-5.2896,-4.8886,-3.5806,-4.6633,-5.4914,-5.2205,-5.0346,-5.171,-4.9582,-4.7845,-3.7177,-4.7833,-5.6175,-5.343,-5.111,-5.1814,-5.0848,-4.8308,-3.769,-4.7867,-5.6667,-5.3851,-5.1038,-5.1918,-5.1371,-4.832,-1.426,-2.3963,-3.379,-3.0441,-2.8616,-3.2108,-2.815,-2.6904,-3.8724,-4.9125,-5.7475,-5.4321,-5.1438,-5.0212,-5.2029,-4.7639,-1.7871,-2.7578,-3.7398,-3.405,-3.222,-3.5662,-3.1759,-3.0492,-3.91,-4.9474,-5.7683,-5.4668,-5.1875,-5.2514,-5.2271,-4.9046,-4.0254,-5.0999,-5.9222,-5.6206,-5.3656,-5.2689,-5.3823,-5.0006,0.07015,-0.52015,-0.099364,-5.1444,0.28233,,3.7861,,3.8226,,3.8101,,3.9178,,3.5899,,3.7452,,3.7829,,3.871,,3.93,,3.8895,,3.7581,,3.8639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Pre_Exposure_Blank_Fixation_Cross,-4.2466,-5.2811,-5.9513,-5.3998,-5.5907,-5.7326,-5.2386,-5.3425,-4.0819,-5.1373,-5.9874,-5.4243,-5.4563,-5.5399,-5.2694,-5.1797,-4.1959,-5.2362,-5.9767,-5.3936,-5.5204,-5.6452,-5.2423,-5.2635,-4.8858,-5.5785,-5.9261,-5.1579,-5.3627,-5.6933,-5.0512,-5.1865,-4.9356,-5.6125,-5.9526,-5.1047,-5.3727,-5.7438,-5.0073,-5.2078,-4.9113,-5.5961,-5.9399,-5.1291,-5.3679,-5.7192,-5.0275,-5.1976,-4.9664,-5.782,-6.2867,-5.5598,-5.7168,-5.8789,-5.4406,-5.4769,-4.9293,-5.7221,-6.1413,-5.4521,-5.6591,-5.8735,-5.323,-5.4409,-4.8862,-5.6684,-6.1761,-5.4148,-5.5559,-5.7166,-5.3018,-5.3144,-4.9443,-5.725,-6.1884,-5.4599,-5.6283,-5.8041,-5.3398,-5.3939,-4.9879,-5.7367,-6.1048,-5.3365,-5.5226,-5.769,-5.2256,-5.3165,-5.1452,-5.8115,-6.056,-5.2519,-5.5404,-5.8895,-5.1478,-5.3699,-0.030834,0.021219,-0.44158,-5.2694,-0.66364,,4.5416,,4.4656,,4.603,,5.3266,,5.338,,5.3326,,5.2786,,5.2437,,5.3495,,5.3386,,5.3275,,5.531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Pre_Exposure_Room_Fixation_Cross,-4.4879,-5.2496,-5.7128,-5.2918,-5.5523,-5.7654,-5.0903,-5.3329,-4.1604,-5.0221,-5.8057,-5.2992,-5.4749,-5.5452,-5.1288,-5.1943,-4.3323,-5.1556,-5.7595,-5.2737,-5.5101,-5.6631,-5.0924,-5.2661,-4.9671,-5.582,-5.8064,-5.0428,-5.3941,-5.7606,-4.9303,-5.2295,-4.9693,-5.6236,-5.7244,-4.9643,-5.3676,-5.8025,-4.8402,-5.2201,-4.9683,-5.6034,-5.7613,-4.9997,-5.38,-5.7822,-4.8806,-5.2245,-5.1214,-5.7498,-6.052,-5.4596,-5.7166,-5.9777,-5.3077,-5.5157,-5.1148,-5.716,-5.8698,-5.3228,-5.6579,-5.9392,-5.1599,-5.465,-5.0295,-5.6705,-5.9316,-5.3002,-5.5581,-5.7943,-5.1527,-5.347,-5.1083,-5.722,-5.9277,-5.3388,-5.6272,-5.8801,-5.1842,-5.4232,-5.0993,-5.7236,-5.9017,-5.209,-5.5211,-5.8771,-5.075,-5.3518,-5.1903,-5.799,-5.7861,-5.1104,-5.4943,-5.9436,-4.961,-5.3493,-0.038579,0.17378,-0.44967,-5.1288,-0.83801,,5.0307,,4.7417,,4.9424,,5.3665,,5.2931,,5.3279,,5.431,,5.4089,,5.4502,,5.4609,,5.4373,,5.4672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,Forest1,-4.1592,-5.1776,-5.5932,-5.1345,-5.3995,-5.6531,-4.9271,-5.1932,-3.8619,-4.9234,-5.5019,-5.1115,-5.2658,-5.4983,-4.8823,-5.0523,-4.0256,-5.0632,-5.5501,-5.1113,-5.3325,-5.5906,-4.8964,-5.1282,-4.7613,-5.3482,-5.4777,-4.9179,-5.1948,-5.6597,-4.73,-5.0542,-4.8135,-5.3752,-5.5073,-4.9203,-5.2445,-5.7133,-4.7389,-5.1045,-4.788,-5.3622,-5.493,-4.9192,-5.2203,-5.6871,-4.7346,-5.0799,-4.7737,-5.5713,-5.8741,-5.357,-5.5893,-5.9187,-5.1664,-5.4096,-4.4757,-5.387,-5.7047,-5.2104,-5.4805,-5.843,-5.0118,-5.3117,-4.4457,-5.3146,-5.7084,-5.1925,-5.4149,-5.7402,-4.9998,-5.2344,-4.4976,-5.3814,-5.7405,-5.2332,-5.4734,-5.8093,-5.0392,-5.2964,-4.7862,-5.5013,-5.6786,-5.1083,-5.3865,-5.8019,-4.9264,-5.2324,-5.0218,-5.5732,-5.5998,-5.0164,-5.382,-5.8751,-4.8301,-5.2485,0.044793,0.23181,-0.32476,-4.8823,-0.74312,,4.077,,3.9847,,4.134,,4.9059,,4.9698,,4.9395,,4.6154,,4.2971,,4.597,,4.466,,4.7263,,5.0965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,LowStress_LowCog_Task,-3.6141,-4.801,-5.5996,-5.2231,-5.2295,-5.3056,-5.0084,-4.9534,-3.5123,-4.7191,-5.6261,-5.2227,-5.1681,-5.0703,-5.0225,-4.8032,-3.5981,-4.7942,-5.6372,-5.2201,-5.2029,-5.1968,-5.0218,-4.8869,-4.3271,-5.349,-5.8577,-5.1527,-5.1872,-5.4585,-5.0235,-4.9894,-4.3372,-5.3641,-5.8634,-5.1298,-5.1714,-5.46,-5.0131,-4.9807,-4.3324,-5.3569,-5.8607,-5.1405,-5.1788,-5.4593,-5.018,-4.9848,-4.2111,-5.3842,-6.0675,-5.5508,-5.5114,-5.5557,-5.3812,-5.2207,-4.0119,-5.2172,-5.8545,-5.3646,-5.4047,-5.5055,-5.1838,-5.1396,-4.1866,-5.2918,-5.9172,-5.3535,-5.3157,-5.315,-5.1986,-5.0029,-4.102,-5.2658,-5.9033,-5.3867,-5.3794,-5.4197,-5.2166,-5.0866,-4.1782,-5.3409,-5.9557,-5.3112,-5.3124,-5.4719,-5.1725,-5.073,-4.4247,-5.5125,-5.9781,-5.1944,-5.2541,-5.536,-5.087,-5.0606,-0.014153,-0.13491,-0.45193,-5.0225,-0.42554,,3.6504,,3.6643,,3.67,,4.2379,,4.2273,,4.2323,,3.6704,,3.6537,,4.1368,,3.8576,,3.8574,,3.7879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,-3.0,-4.0,0.0,-1.0,0.0,7.0,4.0,5.0,12.0,34.0,26.0,14.0,4.4,3.6
46,Forest2,-3.7973,-4.9305,-5.3709,-4.9905,-5.278,-5.47,-4.7595,-5.0508,-3.919,-4.9922,-5.365,-5.0381,-5.1977,-5.2019,-4.7937,-4.8858,-3.8916,-4.9934,-5.3711,-5.0132,-5.2445,-5.343,-4.7758,-4.9775,-4.7326,-5.3758,-5.3529,-4.8261,-5.19,-5.6231,-4.6378,-5.0422,-4.7928,-5.4369,-5.35,-4.8571,-5.2223,-5.6393,-4.6587,-5.0703,-4.7632,-5.4069,-5.3514,-4.8421,-5.2067,-5.6316,-4.6487,-5.0568,-4.6948,-5.5698,-5.7187,-5.281,-5.561,-5.7705,-5.0702,-5.3396,-4.3369,-5.304,-5.5388,-5.1252,-5.4236,-5.6846,-4.905,-5.2224,-4.4643,-5.3639,-5.5562,-5.1467,-5.3788,-5.5486,-4.9273,-5.1422,-4.4102,-5.3597,-5.5834,-5.1689,-5.4279,-5.6337,-4.9506,-5.2058,-4.673,-5.5047,-5.515,-5.0753,-5.3708,-5.7056,-4.8616,-5.1941,-4.7042,-5.5768,-5.4019,-5.0092,-5.3329,-5.7495,-4.7718,-5.1809,-0.034229,0.20168,-0.39589,-4.7937,-0.80499,,4.0752,,4.3182,,4.2521,,4.8727,,4.9739,,4.926,,4.6775,,4.3254,,4.7442,,4.4731,,4.6806,,4.7694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,LowStress_HighCog_Task,-3.5355,-4.524,-5.333,-5.1403,-5.0784,-5.1913,-4.8513,-4.8185,-3.5798,-4.5527,-5.4952,-5.2537,-5.1527,-5.0228,-4.986,-4.7688,-3.5968,-4.5772,-5.4369,-5.2,-5.1261,-5.1241,-4.9296,-4.8118,-4.3398,-5.2686,-5.7273,-5.2109,-5.2203,-5.4502,-5.0234,-5.008,-4.4247,-5.3215,-5.8057,-5.1426,-5.1813,-5.4313,-4.9985,-4.9769,-4.3824,-5.2956,-5.7668,-5.1736,-5.1993,-5.4402,-5.0102,-4.9913,-4.2714,-5.3088,-6.0046,-5.583,-5.5175,-5.5282,-5.3775,-5.2103,-3.9049,-5.0585,-5.7211,-5.3905,-5.3854,-5.4525,-5.1494,-5.1057,-4.2845,-5.2671,-5.8817,-5.3925,-5.3044,-5.2484,-5.207,-4.9626,-4.0576,-5.1627,-5.8158,-5.4149,-5.3632,-5.3585,-5.2008,-5.0484,-4.1906,-5.2615,-5.8807,-5.3672,-5.3281,-5.4592,-5.1871,-5.0773,-4.566,-5.4926,-5.9265,-5.2684,-5.2588,-5.4787,-5.1193,-5.044,-0.13461,-0.11786,-0.44862,-4.986,-0.37324,,3.9479,,4.2134,,4.1195,,4.512,,4.7523,,4.6385,,4.1958,,4.0069,,4.6872,,4.2575,,4.2821,,4.4824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,-5.0,-7.0,3.0,-7.0,0.0,10.0,0.0,9.0,11.0,33.0,28.0,7.0,4.4,3.8
